11614 | 4 26 37 47 57 | 9 | 0
11615 | 12 32 38 59 64 | 7 | 1
11616 | 4 21 28 44 48 | 11 | 0
11617 | 3 6 21 31 39 | 22 | 1
11618 | 9 13 43 50 58 | 24 | 1
11619 | 14 35 38 42 70 | 11 | 1
11620 | 2 11 13 48 69 | 23 | 0
11621 | 4 27 47 48 55 | 10 | 0
11622 | 31 43 46 65 69 | 5 | 0
11623 | 4 12 24 47 58 | 8 | 1
11624 | 15 19 39 43 65 | 12 | 0
11625 | 1 8 26 29 40 | 15 | 1
11626 | 1 20 34 60 61 | 9 | 0
11627 | 7 21 24 43 60 | 7 | 1
11628 | 3 21 26 30 60 | 23 | 0
11629 | 6 14 23 60 67 | 21 | 0
11630 | 13 17 52 61 67 | 14 | 0
11631 | 43 52 61 64 67 | 25 | 0
11632 | 10 12 34 62 64 | 11 | 0
11633 | 4 5 13 19 33 | 6 | 0
11634 | 2 29 34 52 53 | 7 | 0
11635 | 2 27 35 37 40 | 14 | 1
11636 | 15 18 24 29 31 | 12 | 1
11637 | 1 22 34 37 47 | 14 | 0
11638 | 23 27 42 43 68 | 11 | 1
11639 | 13 32 44 62 66 | 4 | 1
11640 | 20 29 30 37 66 | 1 | 0
11641 | 28 31 44 45 69 | 9 | 0
11642 | 22 32 41 53 67 | 3 | 0
11643 | 8 11 13 17 20 | 18 | 1
11644 | 13 21 48 51 59 | 21 | 1
11645 | 7 23 35 39 49 | 3 | 0
11646 | 36 40 49 51 52 | 6 | 0
11647 | 26 37 52 62 68 | 15 | 0
11648 | 14 27 43 44 45 | 16 | 0
11649 | 4 26 48 59 68 | 19 | 0
11650 | 5 16 33 51 63 | 12 | 0
11651 | 13 32 38 56 69 | 18 | 1
11652 | 14 22 28 62 64 | 23 | 1
11653 | 4 8 18 35 51 | 14 | 1
11654 | 5 35 40 48 57 | 15 | 0
11655 | 1 18 23 24 40 | 19 | 0
11656 | 10 16 18 53 65 | 25 | 1
11657 | 15 25 31 55 64 | 10 | 0
11658 | 7 17 27 36 41 | 1 | 0
11659 | 24 26 31 43 44 | 9 | 0
11660 | 6 11 16 44 47 | 15 | 0
11661 | 5 29 42 48 68 | 20 | 0
11662 | 11 15 24 32 39 | 24 | 1
11663 | 9 19 23 27 47 | 2 | 1
11664 | 11 14 52 53 64 | 9 | 1
11665 | 5 29 31 49 56 | 20 | 1
11666 | 3 37 41 45 47 | 14 | 1
11667 | 17 20 46 60 62 | 14 | 1
11668 | 22 35 37 48 65 | 25 | 1
11669 | 10 12 19 40 53 | 8 | 1
11670 | 4 17 38 62 66 | 15 | 1
11671 | 8 23 55 57 61 | 2 | 0
11672 | 1 3 58 62 70 | 16 | 0
11673 | 2 14 18 27 66 | 4 | 0
11674 | 20 30 36 39 66 | 18 | 1
11675 | 7 23 42 60 69 | 22 | 1
11676 | 2 38 43 51 56 | 5 | 0
11677 | 16 26 29 44 67 | 5 | 1
11678 | 1 2 40 48 56 | 25 | 0
11679 | 9 22 30 40 41 | 9 | 0
11680 | 19 47 49 57 69 | 21 | 1
11681 | 7 16 18 28 65 | 3 | 1
11682 | 5 22 25 53 56 | 11 | 1
11683 | 20 28 37 45 64 | 8 | 0
11684 | 36 40 58 61 65 | 1 | 0
11685 | 26 40 44 46 55 | 25 | 1
11686 | 6 15 22 26 55 | 22 | 0
11687 | 3 15 30 31 53 | 7 | 0
11688 | 3 10 33 38 41 | 24 | 0
11689 | 7 24 28 42 44 | 13 | 0
11690 | 4 5 35 50 58 | 15 | 1
11691 | 5 11 18 20 32 | 21 | 0
11692 | 9 14 26 58 65 | 6 | 0
11693 | 18 40 49 52 69 | 25 | 0
11694 | 17 35 46 58 60 | 14 | 1
11695 | 12 15 25 27 68 | 15 | 0
11696 | 4 14 23 27 28 | 1 | 1
11697 | 1 12 17 26 61 | 6 | 0
11698 | 3 22 55 67 70 | 23 | 1
11699 | 2 24 35 61 67 | 6 | 0
11700 | 7 15 34 38 50 | 25 | 0
11701 | 2 19 51 55 63 | 2 | 1
11702 | 22 26 28 45 68 | 8 | 0
11703 | 6 18 31 42 45 | 19 | 1
11704 | 36 46 49 61 63 | 11 | 0
11705 | 1 18 28 32 65 | 17 | 1
11706 | 4 7 23 30 53 | 7 | 1
11707 | 58 59 62 65 67 | 14 | 0
11708 | 16 17 47 55 63 | 1 | 0
11709 | 13 31 34 46 70 | 7 | 1
11710 | 5 18 24 31 52 | 10 | 0
11711 | 2 4 40 54 59 | 4 | 1
11712 | 6 33 35 52 62 | 4 | 0
11713 | 1 5 27 45 63 | 20 | 1
11714 | 7 22 54 60 69 | 21 | 1
11715 | 1 14 15 27 42 | 9 | 0
11716 | 3 10 11 27 68 | 25 | 1
11717 | 32 36 48 57 63 | 17 | 1
11718 | 12 32 34 35 44 | 19 | 0
11719 | 14 18 19 37 41 | 22 | 0
11720 | 8 20 29 44 50 | 21 | 1
11721 | 8 19 23 33 50 | 11 | 0
11722 | 10 12 43 49 54 | 3 | 1
11723 | 17 18 28 37 46 | 11 | 0
11724 | 1 8 59 61 67 | 25 | 0
11725 | 1 14 47 55 61 | 3 | 1
11726 | 14 20 41 56 65 | 1 | 0
11727 | 20 30 45 57 62 | 16 | 1
11728 | 25 28 29 63 65 | 12 | 0
11729 | 22 30 44 46 52 | 22 | 1
11730 | 16 37 50 64 65 | 17 | 1
11731 | 5 25 27 48 66 | 23 | 0
11732 | 33 51 56 60 69 | 18 | 0
11733 | 1 7 16 26 66 | 19 | 0
11734 | 11 17 30 37 65 | 6 | 0
11735 | 6 10 47 62 67 | 18 | 0
11736 | 25 38 43 49 50 | 12 | 1
11737 | 14 23 35 36 54 | 10 | 1
11738 | 12 19 20 51 60 | 16 | 0
11739 | 11 23 24 27 67 | 17 | 1
11740 | 8 9 25 31 54 | 7 | 0
11741 | 1 8 24 25 36 | 19 | 1
11742 | 13 55 61 68 70 | 21 | 0
11743 | 19 25 42 50 65 | 1 | 1
11744 | 6 17 38 50 52 | 18 | 1
11745 | 1 2 12 14 47 | 12 | 0
11746 | 27 33 35 39 44 | 18 | 0
11747 | 20 24 29 31 47 | 25 | 1
11748 | 15 16 45 48 50 | 16 | 1
11749 | 7 14 30 36 70 | 5 | 0
11750 | 4 11 14 61 62 | 1 | 0
11751 | 11 16 33 42 54 | 16 | 0
11752 | 6 11 18 19 62 | 22 | 1
11753 | 3 26 32 61 69 | 25 | 1
11754 | 3 6 24 27 31 | 6 | 1
11755 | 1 5 7 46 51 | 7 | 0
11756 | 32 46 53 55 56 | 4 | 0
11757 | 9 24 25 47 65 | 4 | 1
11758 | 9 16 44 63 70 | 14 | 0
11759 | 21 23 25 41 58 | 21 | 0
11760 | 39 44 55 67 68 | 21 | 0
11761 | 5 20 33 49 69 | 15 | 1
11762 | 22 33 65 68 69 | 15 | 0
11763 | 3 51 55 61 64 | 1 | 1
11764 | 5 9 19 47 55 | 3 | 0
11765 | 26 34 43 50 57 | 2 | 0
11766 | 5 25 45 51 57 | 13 | 1
11767 | 13 43 49 51 62 | 3 | 0
11768 | 22 23 35 50 65 | 3 | 0
11769 | 14 17 25 37 59 | 12 | 1
11770 | 2 4 15 43 56 | 23 | 0
11771 | 4 11 52 61 65 | 16 | 0
11772 | 22 30 34 49 54 | 24 | 0
11773 | 8 34 49 56 58 | 5 | 0
11774 | 19 42 51 53 66 | 1 | 0
11775 | 34 35 41 45 70 | 20 | 0
11776 | 2 4 38 53 65 | 7 | 1
11777 | 3 27 28 50 59 | 3 | 1
11778 | 7 12 33 45 49 | 17 | 0
11779 | 3 14 31 45 55 | 15 | 1
11780 | 7 10 13 26 67 | 15 | 0
11781 | 20 27 30 36 38 | 16 | 1
11782 | 4 7 8 20 47 | 10 | 1
11783 | 6 26 32 45 59 | 12 | 0
11784 | 8 18 24 33 39 | 13 | 1
11785 | 28 29 38 59 61 | 1 | 0
11786 | 37 40 53 56 67 | 17 | 1
11787 | 18 42 45 46 62 | 25 | 1
11788 | 33 54 57 63 68 | 7 | 0
11789 | 18 22 36 40 44 | 16 | 1
11790 | 17 19 28 42 59 | 18 | 0
11791 | 8 40 46 55 56 | 8 | 1
11792 | 7 12 28 54 56 | 19 | 0
11793 | 18 47 48 54 68 | 7 | 0
11794 | 12 31 64 65 69 | 25 | 1
11795 | 24 26 29 56 57 | 10 | 1
11796 | 2 3 9 12 41 | 7 | 1
11797 | 5 13 50 51 59 | 14 | 0
11798 | 8 36 52 58 61 | 3 | 1
11799 | 3 15 48 61 64 | 24 | 1
11800 | 39 41 50 55 62 | 22 | 1
11801 | 39 49 56 59 60 | 22 | 0
11802 | 8 9 36 42 53 | 16 | 1
11803 | 18 20 23 33 36 | 23 | 0
11804 | 3 8 9 25 35 | 6 | 0
11805 | 10 21 27 29 61 | 16 | 1
11806 | 7 25 33 62 69 | 17 | 0
11807 | 5 17 26 35 52 | 18 | 0
11808 | 8 17 32 40 46 | 2 | 1
11809 | 3 13 24 49 58 | 17 | 0
11810 | 35 39 41 50 65 | 20 | 0
11811 | 2 5 20 56 69 | 8 | 0
11812 | 4 20 43 60 69 | 16 | 1
11813 | 11 12 20 23 46 | 24 | 0
11814 | 1 42 47 56 68 | 19 | 1
11815 | 3 12 51 63 65 | 15 | 0
11816 | 13 17 33 62 68 | 10 | 1
11817 | 4 11 35 40 43 | 24 | 0
11818 | 18 30 38 43 52 | 16 | 1
11819 | 13 33 52 69 70 | 25 | 1
11820 | 1 9 36 60 64 | 14 | 1
11821 | 4 8 11 59 69 | 4 | 1
11822 | 10 15 41 53 61 | 13 | 0
11823 | 8 9 46 48 66 | 2 | 0
11824 | 2 21 32 35 42 | 16 | 0
11825 | 10 21 36 37 62 | 12 | 0
11826 | 9 25 30 35 37 | 1 | 0
11827 | 19 22 30 32 49 | 12 | 0
11828 | 9 29 32 50 65 | 3 | 1
11829 | 12 21 26 52 61 | 13 | 1
11830 | 9 14 39 49 52 | 24 | 1
11831 | 32 39 49 67 69 | 24 | 1
11832 | 10 22 23 32 36 | 1 | 0
11833 | 11 22 50 52 56 | 3 | 1
11834 | 11 14 47 56 68 | 23 | 1
11835 | 24 32 38 46 49 | 15 | 1
11836 | 25 29 37 39 58 | 2 | 0
11837 | 9 26 39 43 58 | 18 | 0
11838 | 23 25 48 65 66 | 17 | 0
11839 | 2 18 44 52 68 | 21 | 1
11840 | 35 41 50 52 65 | 3 | 1
11841 | 3 29 30 67 68 | 20 | 0
11842 | 10 30 36 48 68 | 22 | 0
11843 | 15 30 35 46 69 | 19 | 1
11844 | 2 13 32 45 64 | 23 | 0
11845 | 12 13 30 38 65 | 22 | 0
11846 | 12 38 46 65 66 | 4 | 0
11847 | 6 9 31 52 63 | 9 | 0
11848 | 21 52 53 61 70 | 8 | 1
11849 | 2 4 35 54 57 | 25 | 1
11850 | 5 10 15 24 43 | 12 | 1
11851 | 20 33 41 59 69 | 12 | 1
11852 | 1 13 26 57 63 | 1 | 1
11853 | 10 32 33 40 50 | 2 | 0
11854 | 2 12 15 35 41 | 23 | 0
11855 | 13 18 22 24 64 | 14 | 1
11856 | 14 15 28 35 54 | 24 | 0
11857 | 3 38 43 58 67 | 5 | 1
11858 | 5 15 35 42 69 | 1 | 1
11859 | 8 11 27 40 45 | 25 | 1
11860 | 7 20 42 45 70 | 16 | 1
11861 | 27 40 43 54 64 | 1 | 1
11862 | 12 31 32 38 63 | 1 | 0
11863 | 2 30 33 53 67 | 21 | 1
11864 | 3 22 34 35 62 | 1 | 0
11865 | 17 21 43 63 66 | 11 | 1
11866 | 16 31 46 57 67 | 1 | 0
11867 | 3 12 14 58 61 | 25 | 0
11868 | 5 6 7 63 66 | 14 | 0
11869 | 7 27 32 55 67 | 22 | 0
11870 | 36 38 43 54 59 | 15 | 0
11871 | 2 5 55 57 68 | 2 | 1
11872 | 13 18 23 45 55 | 25 | 0
11873 | 9 16 47 61 68 | 20 | 1
11874 | 3 19 39 59 65 | 10 | 0
11875 | 10 27 36 40 50 | 5 | 1
11876 | 16 31 46 68 70 | 19 | 0
11877 | 4 11 19 34 67 | 23 | 0
11878 | 1 7 20 23 51 | 3 | 0
11879 | 44 46 57 61 62 | 4 | 1
11880 | 1 13 29 31 55 | 6 | 0
11881 | 9 21 43 53 67 | 10 | 0
11882 | 15 35 42 65 69 | 21 | 0
11883 | 11 19 23 27 30 | 19 | 1
11884 | 35 44 50 61 68 | 25 | 0
11885 | 20 22 25 39 47 | 16 | 1
11886 | 4 21 46 50 68 | 2 | 1
11887 | 8 33 35 39 49 | 13 | 0
11888 | 16 18 27 30 38 | 1 | 1
11889 | 21 28 41 44 53 | 25 | 0
11890 | 46 58 59 62 69 | 12 | 1
11891 | 20 44 45 66 67 | 23 | 0
11892 | 9 34 36 59 70 | 6 | 0
11893 | 2 17 19 23 30 | 9 | 0
11894 | 35 40 46 52 57 | 21 | 0
11895 | 1 22 44 46 59 | 20 | 1
11896 | 3 6 23 40 52 | 3 | 0
11897 | 12 20 27 47 64 | 20 | 1
11898 | 16 24 27 41 62 | 18 | 0
11899 | 7 21 28 48 69 | 9 | 1
11900 | 2 7 42 56 63 | 1 | 0
11901 | 6 18 28 33 53 | 2 | 1
11902 | 1 5 6 20 29 | 9 | 0
11903 | 12 19 26 27 61 | 8 | 1
11904 | 6 8 21 26 62 | 23 | 0
11905 | 12 13 48 51 56 | 18 | 0
11906 | 18 34 50 51 62 | 24 | 1
11907 | 20 31 45 55 70 | 14 | 0
11908 | 7 46 47 57 70 | 18 | 0
11909 | 26 28 52 63 70 | 16 | 1
11910 | 14 55 59 62 64 | 20 | 0
11911 | 3 31 48 50 52 | 11 | 0
11912 | 26 30 35 44 61 | 19 | 1
11913 | 1 25 30 47 50 | 7 | 1
11914 | 42 46 50 59 64 | 2 | 1
11915 | 10 15 18 33 46 | 7 | 1
11916 | 8 11 30 33 59 | 25 | 1
11917 | 19 28 39 42 56 | 3 | 1
11918 | 9 17 35 36 64 | 6 | 1
11919 | 26 28 34 39 63 | 1 | 0
11920 | 5 6 31 41 45 | 16 | 0
11921 | 10 16 18 30 58 | 13 | 1
11922 | 4 15 46 51 63 | 4 | 0
11923 | 6 13 30 34 65 | 24 | 0
11924 | 10 11 18 24 32 | 25 | 0
11925 | 2 32 45 57 61 | 5 | 1
11926 | 3 26 55 68 69 | 23 | 1
11927 | 9 23 35 63 66 | 6 | 0
11928 | 4 12 22 46 60 | 7 | 0
11929 | 17 40 44 47 53 | 12 | 0
11930 | 3 24 31 55 70 | 7 | 1
11931 | 14 24 43 49 64 | 25 | 1
11932 | 3 11 38 50 64 | 7 | 0
11933 | 13 34 58 62 70 | 8 | 0
11934 | 4 15 41 43 57 | 9 | 0
11935 | 6 20 35 44 56 | 19 | 1
11936 | 6 24 46 58 70 | 11 | 0
11937 | 22 28 30 62 67 | 22 | 0
11938 | 2 4 8 22 26 | 8 | 0
11939 | 1 2 16 44 70 | 10 | 1
11940 | 8 27 30 46 53 | 22 | 0
11941 | 5 8 25 36 63 | 20 | 0
11942 | 22 51 55 57 67 | 11 | 1
11943 | 3 11 12 37 57 | 17 | 1
11944 | 12 30 32 54 65 | 13 | 1
11945 | 7 23 24 25 60 | 22 | 0
11946 | 7 9 17 42 69 | 3 | 0
11947 | 2 5 31 59 62 | 8 | 0
11948 | 12 14 22 39 46 | 10 | 1
11949 | 16 23 30 40 45 | 1 | 1
11950 | 11 24 49 55 68 | 14 | 0
11951 | 17 25 35 60 62 | 23 | 1
11952 | 10 57 60 66 67 | 11 | 1
11953 | 3 21 28 40 66 | 21 | 1
11954 | 14 32 37 41 57 | 4 | 0
11955 | 3 30 35 47 61 | 9 | 1
11956 | 24 31 39 51 61 | 6 | 0
11957 | 3 15 48 49 54 | 23 | 0
11958 | 7 10 36 46 48 | 8 | 0
11959 | 5 41 50 54 69 | 3 | 1
11960 | 17 39 48 68 70 | 6 | 1
11961 | 5 14 29 43 55 | 7 | 1
11962 | 8 16 23 31 43 | 5 | 0
11963 | 12 22 39 48 70 | 12 | 0
11964 | 6 35 46 56 66 | 8 | 0
11965 | 14 15 26 41 45 | 12 | 1
11966 | 23 27 29 38 41 | 13 | 0
11967 | 7 14 27 33 49 | 23 | 0
11968 | 26 42 43 61 65 | 22 | 1
11969 | 13 14 16 18 37 | 18 | 0
11970 | 2 12 26 27 54 | 21 | 1
11971 | 4 11 22 25 61 | 21 | 0
11972 | 16 25 49 54 65 | 11 | 1
11973 | 16 40 41 59 65 | 17 | 0
11974 | 6 11 24 59 66 | 1 | 1
11975 | 10 17 35 62 70 | 23 | 1
11976 | 33 44 56 58 63 | 16 | 1
11977 | 43 47 49 64 66 | 13 | 0
11978 | 2 21 23 25 33 | 5 | 1
11979 | 10 12 21 44 54 | 13 | 0
11980 | 10 18 21 31 56 | 24 | 0
11981 | 19 20 31 48 54 | 14 | 1
11982 | 3 38 45 46 54 | 17 | 1
11983 | 4 29 50 59 68 | 6 | 1
11984 | 1 18 27 50 63 | 15 | 1
11985 | 3 34 40 56 64 | 20 | 0
11986 | 8 10 14 18 34 | 3 | 0
11987 | 8 41 60 62 66 | 19 | 0
11988 | 1 22 41 53 68 | 3 | 0
11989 | 22 23 25 34 44 | 24 | 0
11990 | 16 32 49 56 67 | 22 | 1
11991 | 7 21 25 36 64 | 21 | 0
11992 | 12 17 30 43 68 | 11 | 0
11993 | 9 23 26 40 55 | 17 | 1
11994 | 15 40 58 68 70 | 20 | 0
11995 | 1 27 29 31 64 | 7 | 1
11996 | 24 28 51 62 68 | 21 | 0
11997 | 10 12 19 28 66 | 5 | 0
11998 | 3 26 52 56 61 | 20 | 1
11999 | 4 5 24 43 65 | 5 | 1
12000 | 1 20 48 57 68 | 18 | 1
12001 | 9 30 36 46 61 | 13 | 1
12002 | 13 31 32 44 68 | 15 | 0
12003 | 23 43 47 61 62 | 3 | 1
12004 | 33 34 56 57 58 | 3 | 0
12005 | 38 41 47 64 69 | 4 | 0
12006 | 6 16 28 47 48 | 18 | 0
12007 | 6 18 20 50 61 | 9 | 0
12008 | 9 17 22 37 54 | 7 | 1
12009 | 2 6 23 30 35 | 10 | 0
12010 | 3 35 44 53 63 | 4 | 1
12011 | 2 12 15 32 56 | 18 | 0
12012 | 16 37 52 53 63 | 7 | 0
12013 | 12 26 30 54 58 | 19 | 0
12014 | 1 16 49 53 66 | 12 | 1
12015 | 9 12 26 40 55 | 25 | 0
12016 | 18 25 46 47 68 | 19 | 1
12017 | 11 21 42 45 50 | 1 | 1
12018 | 14 32 43 46 57 | 14 | 0
12019 | 2 9 24 41 56 | 5 | 1
12020 | 16 19 32 45 51 | 24 | 1
12021 | 38 40 64 68 70 | 5 | 0
12022 | 11 12 16 27 42 | 24 | 0
12023 | 3 11 18 38 69 | 10 | 1
12024 | 4 9 10 20 69 | 2 | 1
12025 | 1 20 22 31 61 | 7 | 0
12026 | 34 35 45 51 63 | 12 | 1
12027 | 5 33 34 44 68 | 22 | 0
12028 | 1 9 31 58 62 | 19 | 1
12029 | 15 17 28 29 61 | 23 | 1
12030 | 5 56 60 64 69 | 25 | 0
12031 | 10 21 24 48 56 | 11 | 0
12032 | 25 35 54 59 64 | 18 | 1
12033 | 19 21 32 43 60 | 17 | 1
12034 | 43 59 60 63 70 | 13 | 1
12035 | 3 32 39 64 67 | 21 | 0
12036 | 1 18 58 67 68 | 15 | 0
12037 | 28 38 48 49 69 | 18 | 0
12038 | 4 40 41 62 64 | 21 | 0
12039 | 20 51 57 61 68 | 13 | 0
12040 | 26 33 55 57 66 | 15 | 1
12041 | 1 5 21 38 39 | 25 | 0
12042 | 4 9 12 44 63 | 20 | 0
12043 | 7 27 48 51 56 | 14 | 0
12044 | 20 26 58 65 67 | 23 | 0
12045 | 8 12 20 29 62 | 19 | 1
12046 | 5 28 48 51 64 | 5 | 0
12047 | 9 28 31 33 50 | 1 | 0
12048 | 3 12 19 43 45 | 12 | 1
12049 | 15 29 35 47 50 | 11 | 1
12050 | 45 54 55 66 69 | 6 | 1
12051 | 19 31 41 44 68 | 25 | 0
12052 | 12 23 48 60 67 | 15 | 0
12053 | 6 14 21 41 50 | 16 | 1
12054 | 1 4 15 36 49 | 22 | 0
12055 | 10 14 17 50 65 | 14 | 0
12056 | 23 27 35 43 47 | 5 | 1
12057 | 6 9 26 56 66 | 24 | 1
12058 | 43 45 48 59 64 | 3 | 1
12059 | 8 9 32 44 62 | 11 | 0
12060 | 33 39 46 47 61 | 13 | 0
12061 | 18 27 35 37 42 | 11 | 1
12062 | 7 16 17 43 63 | 25 | 1
12063 | 4 5 18 45 57 | 20 | 1
12064 | 31 38 49 50 62 | 14 | 1
12065 | 3 12 27 31 33 | 11 | 1
12066 | 14 17 30 35 37 | 17 | 0
12067 | 5 6 14 46 62 | 20 | 1
12068 | 22 31 33 39 66 | 13 | 1
12069 | 1 21 30 50 60 | 2 | 1
12070 | 1 17 19 45 46 | 9 | 0
12071 | 12 28 54 62 67 | 13 | 1
12072 | 21 25 28 47 62 | 17 | 0
12073 | 18 19 21 38 45 | 12 | 0
12074 | 14 44 47 53 60 | 23 | 0
12075 | 8 9 36 52 68 | 2 | 1
12076 | 4 10 46 57 67 | 14 | 1
12077 | 6 21 23 35 36 | 5 | 1
12078 | 2 21 45 59 61 | 5 | 0
12079 | 4 30 59 65 66 | 3 | 1
12080 | 4 24 39 43 48 | 20 | 1
12081 | 28 31 41 45 54 | 22 | 1
12082 | 27 40 42 67 70 | 24 | 1
12083 | 12 33 37 55 57 | 10 | 0
12084 | 2 36 44 49 50 | 21 | 1
12085 | 7 9 11 18 35 | 22 | 0
12086 | 12 14 24 44 64 | 14 | 1
12087 | 15 26 57 60 62 | 9 | 1
12088 | 25 28 30 41 49 | 14 | 0
12089 | 7 18 41 53 55 | 22 | 1
12090 | 3 22 29 40 47 | 19 | 1
12091 | 7 8 29 38 52 | 12 | 1
12092 | 7 11 45 46 58 | 11 | 0
12093 | 17 30 38 62 68 | 5 | 0
12094 | 14 33 46 49 70 | 22 | 0
12095 | 7 26 40 61 66 | 12 | 0
12096 | 14 20 53 54 59 | 3 | 0
12097 | 3 39 55 56 60 | 19 | 1
12098 | 23 44 47 55 69 | 4 | 0
12099 | 7 21 36 64 67 | 8 | 1
12100 | 9 24 34 47 52 | 23 | 1
12101 | 16 50 56 62 67 | 12 | 1
12102 | 13 16 21 59 65 | 8 | 1
12103 | 1 11 19 35 56 | 5 | 1
12104 | 31 36 56 61 63 | 13 | 1
12105 | 7 9 12 17 29 | 25 | 1
12106 | 13 41 64 66 68 | 23 | 0
12107 | 1 4 27 58 70 | 21 | 1
12108 | 11 20 21 37 52 | 7 | 0
12109 | 8 18 42 56 69 | 19 | 1
12110 | 6 25 40 53 58 | 19 | 1
12111 | 4 16 20 25 65 | 25 | 1
12112 | 5 23 52 64 65 | 5 | 0
12113 | 31 36 41 42 55 | 9 | 0
12114 | 11 13 38 57 58 | 20 | 0
12115 | 20 39 40 45 69 | 25 | 1
12116 | 13 16 30 34 58 | 18 | 1
12117 | 6 9 41 45 56 | 25 | 0
12118 | 9 12 21 56 58 | 17 | 1
12119 | 1 7 35 47 59 | 4 | 0
12120 | 29 41 42 48 59 | 20 | 1
12121 | 8 21 28 41 62 | 1 | 1
12122 | 10 37 38 55 61 | 11 | 1
12123 | 20 48 53 59 63 | 15 | 1
12124 | 25 34 51 58 61 | 20 | 1
12125 | 25 37 46 59 68 | 24 | 0
12126 | 10 18 26 28 33 | 12 | 0
12127 | 1 28 31 46 67 | 24 | 1
12128 | 14 31 51 60 62 | 1 | 1
12129 | 10 19 41 46 53 | 25 | 1
12130 | 6 21 28 30 68 | 6 | 0
12131 | 18 21 31 35 53 | 17 | 0
12132 | 33 41 44 46 66 | 10 | 1
12133 | 14 19 24 55 58 | 19 | 0
12134 | 31 37 60 61 70 | 3 | 1
12135 | 6 40 56 58 63 | 4 | 1
12136 | 21 41 52 56 63 | 10 | 0
12137 | 1 18 20 41 44 | 11 | 1
12138 | 17 20 57 58 68 | 19 | 0
12139 | 13 29 32 34 53 | 5 | 0
12140 | 19 27 39 68 69 | 17 | 0
12141 | 3 4 25 35 55 | 25 | 0
12142 | 27 29 47 49 62 | 9 | 0
12143 | 4 12 17 23 69 | 23 | 0
12144 | 13 17 19 39 43 | 4 | 1
12145 | 4 30 53 57 58 | 4 | 0
12146 | 17 20 24 35 36 | 1 | 1
12147 | 3 18 37 40 70 | 8 | 0
12148 | 15 23 45 47 57 | 10 | 0
12149 | 32 37 48 51 61 | 22 | 0
12150 | 26 28 39 54 55 | 11 | 1
12151 | 12 20 54 59 60 | 20 | 1
12152 | 18 39 51 56 64 | 15 | 1
12153 | 18 40 41 53 67 | 25 | 0
12154 | 16 23 31 52 58 | 19 | 1
12155 | 5 23 25 61 67 | 16 | 0
12156 | 8 16 56 58 63 | 17 | 1
12157 | 21 33 37 43 68 | 14 | 0
12158 | 10 27 30 45 54 | 15 | 1
12159 | 21 31 40 52 57 | 12 | 1
12160 | 21 33 41 45 60 | 4 | 0
12161 | 12 22 23 28 66 | 13 | 0
12162 | 18 29 47 58 66 | 18 | 0
12163 | 11 13 19 31 38 | 4 | 1
12164 | 7 8 30 37 58 | 17 | 0
12165 | 10 16 19 55 69 | 23 | 1
12166 | 3 4 6 48 69 | 10 | 0
12167 | 2 9 17 29 59 | 22 | 1
12168 | 2 37 49 54 69 | 2 | 0
12169 | 19 34 50 60 63 | 9 | 1
12170 | 19 35 42 52 70 | 3 | 0
12171 | 5 33 45 58 69 | 12 | 0
12172 | 7 21 24 28 44 | 4 | 1
12173 | 7 16 46 61 68 | 17 | 1
12174 | 9 15 16 42 54 | 14 | 1
12175 | 13 14 21 27 62 | 17 | 0
12176 | 20 21 25 27 43 | 23 | 1
12177 | 14 20 54 69 70 | 21 | 0
12178 | 16 18 28 32 65 | 8 | 0
12179 | 15 16 24 34 69 | 11 | 0
12180 | 1 10 26 41 67 | 3 | 1
12181 | 13 25 51 59 67 | 22 | 0
12182 | 5 25 29 39 65 | 8 | 0
12183 | 1 21 25 26 31 | 17 | 1
12184 | 2 18 56 59 65 | 10 | 0
12185 | 3 4 22 49 57 | 8 | 0
12186 | 19 49 53 56 67 | 12 | 1
12187 | 16 21 35 41 66 | 3 | 0
12188 | 9 10 28 31 53 | 25 | 1
12189 | 2 30 32 46 51 | 5 | 0
12190 | 7 8 16 50 62 | 14 | 1
12191 | 6 14 25 52 64 | 15 | 0
12192 | 5 6 31 34 64 | 16 | 0
12193 | 9 10 49 59 68 | 24 | 1
12194 | 1 2 41 60 65 | 2 | 0
12195 | 8 20 39 62 65 | 6 | 1
12196 | 19 29 39 58 59 | 1 | 0
12197 | 13 15 28 34 56 | 8 | 1
12198 | 8 19 42 44 55 | 7 | 0
12199 | 20 25 26 46 54 | 21 | 0
12200 | 24 26 30 43 58 | 17 | 0
12201 | 3 6 8 18 43 | 14 | 1
12202 | 11 20 40 44 64 | 24 | 1
12203 | 18 23 45 49 66 | 10 | 1
12204 | 4 18 33 41 55 | 11 | 1
12205 | 20 25 39 59 63 | 1 | 1
12206 | 11 16 24 28 55 | 3 | 0
12207 | 17 34 36 39 63 | 24 | 0
12208 | 8 23 30 41 63 | 13 | 1
12209 | 7 15 55 61 70 | 3 | 0
12210 | 5 7 9 10 58 | 14 | 1
12211 | 13 33 40 53 68 | 6 | 1
12212 | 24 38 49 56 63 | 24 | 1
12213 | 5 8 38 42 68 | 21 | 1
12214 | 18 22 31 48 67 | 19 | 0
12215 | 21 43 46 58 64 | 5 | 0
12216 | 3 28 37 49 65 | 10 | 1
12217 | 17 40 55 59 66 | 24 | 0
12218 | 33 39 49 59 60 | 20 | 0
12219 | 18 24 32 47 55 | 2 | 1
12220 | 2 17 19 32 60 | 6 | 0
12221 | 22 36 64 65 67 | 24 | 1
